,wahre_labels,nearestneighbour,catch22,shapelets,rocket
40433,False,False,0.065,0.15440772,0.0
40683,False,False,0.09,0.23585953,0.0
40755,False,False,0.005,0.1165933,0.0
41286,False,False,0.03,0.3174209,0.0
42526,False,False,0.06,0.15175185,0.0
42773,False,False,0.055,0.16175997,0.0
42845,False,False,0.0,0.120300815,0.0
43375,False,False,0.01,0.09733462,0.0
45675,False,False,0.11,0.18469402,0.0
45923,False,False,0.045,0.05803397,0.0
45996,False,False,0.0,0.040345397,0.0
46520,False,False,0.015,0.041543778,0.0
55101,False,False,0.085,0.17576106,0.0
55346,False,False,0.025,0.05773883,0.0
55419,False,False,0.005,0.10519856,0.0
55952,False,False,0.02,0.15743843,0.0
58252,False,False,0.0,0.018968016,0.0
58499,False,False,0.0,0.018811263,0.0
58572,False,False,0.0,0.0072137346,0.0
59107,False,False,0.0,0.002582485,0.0
62460,False,False,0.0,0.051967636,0.0
62709,False,False,0.0,0.015657555,0.0
62782,False,False,0.0,0.0075765355,0.0
63309,False,False,0.0,1.9671903e-05,0.0
66646,False,False,0.0,0.008848071,0.0
66894,False,False,0.0,0.0059331846,0.0
66967,False,False,0.0,0.009821431,0.0
67494,False,False,0.0,5.3451102e-05,0.0
67691,False,False,0.0,0.029985083,0.0
67938,False,False,0.0,0.028365899,0.0
68011,False,False,0.0,0.0080837235,0.0
68541,False,False,0.0,2.498474e-05,0.0
71892,False,False,0.0,0.04774814,0.0
72141,False,False,0.0,0.00939862,0.0
72213,False,False,0.0,0.00414671,0.0
72744,False,False,0.0,0.0125841955,0.0
79241,False,False,0.0,0.00924138,0.0
79489,False,False,0.0,0.046128232,0.0
79562,False,False,0.0,0.006527812,0.0
80089,False,False,0.005,2.4635048e-05,0.0
80286,False,False,0.0,0.009790339,0.0
80533,False,False,0.01,0.03219325,0.0
80606,False,False,0.005,0.012909531,0.0
81140,False,False,0.0,0.014950195,0.0
81340,False,False,0.015,0.009118339,0.0
81587,False,False,0.005,0.12551531,0.0
81659,False,False,0.0,0.010745005,0.0
82189,False,False,0.025,0.014293431,0.0
86574,False,False,0.0,0.02852368,0.0
86822,False,False,0.025,0.17058201,0.0
86894,False,False,0.005,0.022583691,0.0
87429,False,False,0.0,0.045801383,0.0
88677,False,False,0.015,0.033555858,0.0
88925,False,False,0.015,0.05307014,0.0
88998,False,False,0.0,0.0052988506,0.0
89522,False,False,0.0,0.010951914,0.0
89719,False,False,0.005,0.011050708,0.0
89966,False,False,0.015,0.12524675,0.0
90038,False,False,0.005,0.0068319393,0.0
90564,False,False,0.0,0.012415182,0.0
93907,False,False,0.0,0.019888133,0.0
94155,False,False,0.015,0.14249778,0.0
94227,False,False,0.005,0.041454382,0.0
94752,False,False,0.005,0.0070255506,0.0
97040,False,False,0.005,0.0076183206,0.0
97286,False,False,0.015,0.042756137,0.0
97359,False,False,0.0,0.0085555175,0.0
97887,False,False,0.005,0.019360267,0.0
98086,False,False,0.0,0.029339528,0.0
98334,False,False,0.01,0.114747465,0.0
98406,False,False,0.0,0.02050337,0.0
98939,False,False,0.01,0.021056047,0.0
99134,False,False,0.0,0.026473237,0.0
99382,False,False,0.01,0.09443959,0.0
99455,False,False,0.005,0.008948152,0.0
99989,False,False,0.0,0.036633976,0.0
100185,False,False,0.01,0.018059269,0.0
100434,False,False,0.005,0.17527698,0.0
100506,False,False,0.0,0.009697062,0.0
101034,False,False,0.005,0.008025288,0.0
104363,False,False,0.0,4.9681996e-05,0.0
104609,False,False,0.025,0.08061597,0.0
104681,False,False,0.0,0.023830324,0.0
105202,False,False,0.01,0.035970103,0.0
112739,False,False,0.015,0.00012004418,0.0
112987,False,False,0.03,0.028627273,0.0
113060,False,False,0.0,0.0039825565,0.0
113589,False,False,0.005,0.11453651,0.0
113785,False,False,0.005,2.8106135e-05,0.0
114034,False,False,0.01,0.008191799,0.0
114108,False,False,0.0,0.01689541,0.0
114631,False,False,0.005,0.043675274,0.0
121126,False,False,0.01,5.311036e-05,0.0
121375,False,False,0.01,0.02409111,0.0
121449,False,False,0.005,0.031762943,0.0
121972,False,False,0.005,0.02502497,0.0
124305,False,False,0.04,0.13801266,0.0
124554,False,False,0.17,0.11359903,0.0
124620,False,False,0.135,0.29439116,0.0
125212,False,False,0.03,0.17787954,0.0
128725,False,False,0.025,0.16759105,0.0
128975,False,False,0.075,0.01145214,0.0
129041,False,False,0.2,0.13052993,0.0
129640,False,False,0.035,0.07168946,0.0
130948,False,True,0.03,0.13545655,0.0
131195,False,False,0.03,0.2204096,0.0
131261,False,False,0.26,0.1807002,0.0
131852,False,False,0.035,0.10941947,0.0
139801,False,False,0.025,0.16832983,0.0
140048,False,False,0.05,0.017449794,0.0
140114,False,False,0.175,0.090950094,0.0
140710,False,False,0.005,0.14688626,0.0
142013,False,False,0.03,0.18935803,0.0
142262,False,False,0.075,0.21834202,0.0
142329,False,False,0.12,0.12120346,0.0
142916,False,False,0.01,0.044614892,0.0
145341,False,False,0.01,0.123887114,0.0
145588,False,False,0.055,0.21019511,0.0
145653,False,False,0.045,0.06747376,0.0
146246,False,False,0.025,0.038559463,0.0
152520,True,True,0.525,0.22106618,1.0
152768,True,False,0.5,0.11337087,1.0
152833,True,True,0.93,0.31339765,1.0
153438,True,True,0.83,0.3391807,1.0
153633,True,True,0.48,0.2082883,1.0
153882,True,True,0.51,0.3322261,1.0
153947,True,True,0.91,0.31636697,1.0
154558,True,True,0.86,0.24732523,1.0
155872,True,True,0.565,0.25755063,1.0
156120,True,True,0.535,0.3062273,1.0
156185,True,True,0.85,0.2983558,1.0
156790,True,True,0.82,0.08335072,1.0
162531,True,True,0.37,0.23940334,1.0
162779,True,False,0.285,0.61234725,1.0
162843,True,True,0.91,0.1939948,1.0
163448,True,True,0.925,0.36347917,1.0
165877,True,True,0.425,0.19812359,1.0
166126,True,False,0.475,0.4881824,1.0
166191,True,True,0.83,0.19649819,1.0
166796,True,True,0.86,0.3015436,1.0
175337,False,False,0.265,0.24637873,0.0
175585,False,False,0.23,0.13583533,0.0
175652,False,False,0.0,0.010340252,0.0
176148,False,False,0.2,0.09443372,0.0
177344,False,False,0.38,0.22581014,0.0
177591,False,False,0.175,0.0028540583,0.0
177659,False,False,0.0,0.01765734,0.0
178159,False,False,0.24,0.11413995,0.0
182385,False,False,0.285,0.21703649,0.0
182631,False,True,0.215,0.18970165,0.0
182698,False,False,0.005,0.008844998,0.0
183189,False,False,0.14,0.11054038,0.0
184387,False,False,0.26,0.19125164,1.0
184636,False,False,0.16,0.024845129,1.0
184705,False,False,0.0,0.01843312,0.0
185193,False,False,0.14,0.06653113,0.0
185391,False,True,0.31,0.20279023,1.0
185639,False,True,0.38,0.007848794,0.0
185707,False,False,0.005,0.028779345,0.0
186202,False,False,0.15,0.12507465,0.0
186396,False,True,0.37,0.18950608,1.0
186644,False,False,0.375,0.0502018,1.0
186712,False,False,0.0,0.017556507,0.0
187205,False,False,0.22,0.20367096,0.0
189417,False,False,0.295,0.21302925,1.0
189663,False,True,0.345,0.023564953,1.0
189731,False,False,0.005,0.008220673,0.0
190225,False,False,0.11,0.30283487,0.0
190420,False,False,0.02,0.0006220772,0.0
190667,False,False,0.025,0.040431496,0.0
190739,False,False,0.045,0.00019852418,0.0
191258,False,False,0.365,0.004211429,1.0
193468,False,False,0.02,0.00010171794,0.0
193701,False,False,0.02,0.00591823,0.0
193774,False,False,0.0,4.5418612e-05,0.0
194280,False,False,0.0,0.007224124,0.0
194476,False,False,0.035,9.1982554e-05,0.0
194706,False,False,0.06,0.08541866,0.0
194778,False,False,0.0,4.2433447e-05,0.0
195291,False,False,0.0,0.023142904,0.0
195486,False,False,0.01,0.00014281264,0.0
195722,False,False,0.025,0.0021967837,0.0
195795,False,False,0.0,2.7676553e-05,0.0
196300,False,False,0.0,0.008848645,0.0
202668,False,False,0.005,0.0016248996,0.0
202914,False,False,0.015,0.05251481,0.0
202987,False,False,0.0,9.111073e-05,0.0
203499,False,False,0.0,0.0002566165,0.0
203697,False,False,0.005,0.002111412,0.0
203945,False,False,0.015,0.0076789944,0.0
204018,False,False,0.005,9.0967085e-05,0.0
204540,False,False,0.0,3.2787066e-05,0.0
210919,False,False,0.005,0.00028622884,0.0
211166,False,False,0.05,0.00081367855,0.0
211240,False,False,0.0,0.0010016925,0.0
211746,False,False,0.0,0.0014463249,0.0
214158,False,False,0.01,0.09255061,0.0
214462,False,False,0.01,0.015029995,0.0
214534,False,False,0.025,0.19071738,0.0
215062,False,False,0.0,0.07582054,0.0
228539,False,False,0.0,0.056786954,0.0
228845,False,False,0.02,0.0046434593,0.0
228917,False,False,0.005,0.04742628,0.0
229450,False,False,0.0,0.059409797,0.0
229648,False,False,0.01,0.1299143,0.0
229955,False,False,0.065,0.01894453,0.0
230028,False,False,0.01,0.10795179,0.0
230558,False,False,0.0,0.052876066,0.0
234082,False,False,0.01,0.04175797,0.0
234386,False,False,0.045,0.010953916,0.0
234457,False,False,0.015,0.16320293,0.0
234985,False,False,0.0,0.21372227,0.0
235181,False,False,0.05,0.18055026,0.0
235422,False,False,0.015,0.032814108,0.0
235494,False,False,0.03,0.101747386,0.0
236023,False,False,0.7,0.12808351,0.0
240408,False,True,0.43,0.1476859,0.0
240657,False,False,0.16,0.1253919,0.0
240729,False,False,0.01,0.14590624,0.0
241263,False,False,0.015,0.07179116,0.0
241461,False,False,0.355,0.17916317,0.0
241709,False,False,0.21,0.059873458,0.0
241782,False,False,0.04,0.009606842,0.0
242326,False,True,0.075,1.1165288e-06,0.0
242509,False,False,0.275,0.19922937,0.0
242757,False,False,0.165,0.35741124,0.0
242829,False,False,0.07,0.0076926714,0.0
243440,False,False,0.175,1.3592684e-05,1.0
243560,False,True,0.395,0.17098147,0.0
243808,False,True,0.315,0.009742016,0.0
243882,False,False,0.01,0.10659996,0.0
244415,False,False,0.0,0.06483094,0.0
245662,False,False,0.175,0.15263076,0.0
245911,False,False,0.105,0.22006476,0.0
245989,False,False,0.015,0.18158947,0.0
246514,False,False,0.0,0.1062756,0.0
246713,False,True,0.21,0.14392774,0.0
246961,False,False,0.11,0.09497375,0.0
247033,False,False,0.04,0.17681609,0.0
247566,False,False,0.0,0.34060594,0.0
249867,False,False,0.33,0.21754469,0.0
250115,False,False,0.19,0.3383202,0.0
250187,False,False,0.045,0.09905744,0.0
250727,False,False,0.005,0.25138324,0.0
259318,False,False,0.0,0.05601543,0.0
259627,False,False,0.015,0.012518642,0.0
259699,False,False,0.02,0.09842622,0.0
260234,False,False,0.025,0.0837947,0.0
