timestamp,DeviationID ValueY,CuStepNo ValueY,LevelMainTank ValueY,YC10001_MV ValueY,PI12002_PV_Out ValueY,PI12003_PV_Out ValueY,YC14001_MV ValueY,FIC14002_MV ValueY,FIC14002_PV_Out ValueY,FIC14002_SP ValueY,YC14006_MV ValueY,PI14012_PV_Out ValueY,YC23001_MV ValueY,YC22001_MV ValueY,YC21001_MV ValueY,FIC23002_PV_Out ValueY,FIC23002_MV ValueY,FIC23002_SP ValueY,FIC22002_MV ValueY,FIC22002_PV_Out ValueY,FIC22002_SP ValueY,FIC21002_MV ValueY,FIC21002_PV_Out ValueY,FIC21002_SP ValueY,YS23004_Ctrl ValueY,YS22004_Ctrl ValueY,YS21004_Ctrl ValueY,LIC23002_MV ValueY,LIC23002_PV_Out ValueY,LIC23002_SP ValueY,LIC22002_MV ValueY,LIC22002_PV_Out ValueY,LIC22002_SP ValueY,LIC21002_MV ValueY,LIC21002_PV_Out ValueY,LIC21002_SP ValueY,PIC14007_MV ValueY,PIC14007_PV_Out ValueY,PIC14007_SP ValueY,YC14008_Ctrl ValueY,PI10003_PV_Out ValueY,Batch
2018-10-25 14:49:14,7,1,101.135726928711,100,0.0509259700775146,1.58333325386047,98.9602661132813,98.731559753418,2069.78637695313,2000.0,35.031322479248,1.25462961196899,0.0,0,34.9646263122559,0.0,0.0,0.0,0,0.0,0.0,34.9646263122559,120.876731872559,130.841491699219,0,0,0,0.0,1.97178816795349,2,0.0,1.99088537693024,2,130.841491699219,2.53197336196899,15,28.8220691680908,0.21821916103363,0.200000002980232,0,0.0017324502114206,264.0
2018-10-25 14:49:15,7,1,101.341049194336,100,0.0532407760620117,1.56886577606201,98.2926940917969,98.2678527832031,2082.79150390625,2000.0,34.9830780029297,1.23379635810852,0.0,0,37.0957183837891,0.0,0.0,0.0,0,0.0,0.0,37.0957183837891,122.468170166016,134.226669311523,0,0,0,0.0,1.96940100193024,2,0.0,1.98849821090698,2,134.226669311523,2.56618928909302,15,28.8571872711182,0.212542504072189,0.200000002980232,0,0.0017462349496781,264.0
2018-10-25 14:49:16,7,1,101.550521850586,100,0.0543981790542603,1.55555558204651,97.6638259887695,97.6317596435547,2106.89282226563,2000.0,34.8874053955078,1.21180558204651,0.0,0,36.9365844726563,0.0723379626870155,0.0,0.0723379626870155,0,0.0,0.0,36.9365844726563,131.004043579102,137.680130004883,0,0,0,0.0723379626870155,1.97019672393799,2,0.0,1.99247682094574,2,137.680130004883,2.59881353378296,15,28.9016380310059,0.20904216170311,0.200000002980232,0,0.0017532238271087,264.0
2018-10-25 14:49:17,7,1,101.721450805664,100,0.0538194179534912,1.55787038803101,97.1251754760742,97.0952835083008,2110.44262695313,2000.0,34.8035163879395,1.19849538803101,0.0,0,36.9393501281738,0.0723379626870155,0.0,0.0,0,0.0,0.0,36.9393501281738,134.548614501953,140.374572753906,0,0,0,0.0,1.96701383590698,2,0.0,1.99008965492249,2,140.374572753906,2.64576101303101,15,28.8178863525391,0.205628663301468,0.200000002980232,0,0.0017608180642128,264.0
2018-10-25 14:49:18,7,1,101.859664916992,100,0.0486111640930176,1.61226844787598,97.1010055541992,97.0916137695313,2031.30688476563,2000.0,34.8718070983887,1.20196771621704,0.0,0,36.9393501281738,0.0,0.0,0.0,0,0.0,0.0,36.9393501281738,137.008102416992,142.925094604492,0,0,0,0.0,1.96462666988373,2,0.0,1.98849821090698,2,142.925094604492,2.69509553909302,15,28.6991405487061,0.202742487192154,0.200000002980232,0,0.0017562201246619,264.0
2018-10-25 14:49:19,7,1,101.969009399414,100,0.0509259700775146,1.61400461196899,96.9163665771484,96.9054641723633,2036.33654785156,2000.0,35.0725250244141,1.21701383590698,0.0,0,36.9393501281738,0.0,0.0,0.0,0,0.0,0.0,36.9393501281738,139.684600830078,145.992034912109,0,0,0,0.0,1.96383094787598,2,0.0,1.98531532287598,2,145.992034912109,2.73408555984497,15,28.5538444519043,0.199312448501587,0.200000002980232,0,0.0017551782075315,264.0
2018-10-25 14:49:20,7,1,102.053359985352,100,0.0509259700775146,1.61342597007751,96.7766571044922,96.7684783935547,2029.01342773438,2000.0,35.2810440063477,1.22453713417053,0.0,0,36.9393501281738,0.0,0.0,0.0,0,0.0,0.0,36.9393501281738,141.637725830078,148.793243408203,0,0,0,0.0,1.96701383590698,2,0.0,1.98372387886047,2,148.793243408203,2.77785015106201,15,28.4644012451172,0.196395069360733,0.200000002980232,0,0.0017459774389863,264.0
2018-10-25 14:49:21,7,1,102.111251831055,100,0.045138955116272,1.53587961196899,95.9315414428711,95.8743209838867,2129.29809570313,2000.0,35.2839393615723,1.20949077606201,0.0,0,36.9393501281738,0.0723379626870155,0.0,0.0723379626870155,0,0.0,0.0,36.9393501281738,142.795135498047,151.577789306641,0,0,0,0.0723379626870155,1.96701383590698,2,0.0,1.98849821090698,2,151.577789306641,2.82161450386047,15,28.3791122436523,0.193925678730011,0.200000002980232,0,0.0017481930553913,264.0
2018-10-25 14:49:22,7,1,102.093505859375,100,0.0509259700775146,1.52835655212402,95.1056747436523,95.0797729492188,2147.7138671875,2000.0,35.1013984680176,1.18460655212402,0.0,0,40.9907760620117,0.0,0.0,0.0,0,0.0,0.0,40.9907760620117,143.373840332031,154.26057434082,0,0,0,0.0,1.97019672393799,2,0.0,1.99088537693024,2,154.26057434082,2.86697053909302,15,28.3754711151123,0.193232119083405,0.200000002980232,0,0.0017548543401062,264.0
2018-10-25 14:49:23,7,1,101.992889404297,100,0.0503472089767456,1.515625,94.5280990600586,94.4521484375,2137.20825195313,2000.0,34.9083251953125,1.17071771621704,0.0,0,40.5421943664551,0.0,0.0,0.0,0,0.0,0.0,40.5421943664551,144.965270996094,156.676849365234,0,0,0,0.0,1.97258388996124,2,0.0,1.98451960086823,2,156.676849365234,2.91710066795349,15,28.3824214935303,0.193587690591812,0.200000002980232,0,0.0017674108967185,264.0
