timestamp,DeviationID ValueY,CuStepNo ValueY,LevelMainTank ValueY,YC10001_MV ValueY,PI12002_PV_Out ValueY,PI12003_PV_Out ValueY,YC14001_MV ValueY,FIC14002_MV ValueY,FIC14002_PV_Out ValueY,FIC14002_SP ValueY,YC14006_MV ValueY,PI14012_PV_Out ValueY,YC23001_MV ValueY,YC22001_MV ValueY,YC21001_MV ValueY,FIC23002_PV_Out ValueY,FIC23002_MV ValueY,FIC23002_SP ValueY,FIC22002_MV ValueY,FIC22002_PV_Out ValueY,FIC22002_SP ValueY,FIC21002_MV ValueY,FIC21002_PV_Out ValueY,FIC21002_SP ValueY,YS23004_Ctrl ValueY,YS22004_Ctrl ValueY,YS21004_Ctrl ValueY,LIC23002_MV ValueY,LIC23002_PV_Out ValueY,LIC23002_SP ValueY,LIC22002_MV ValueY,LIC22002_PV_Out ValueY,LIC22002_SP ValueY,LIC21002_MV ValueY,LIC21002_PV_Out ValueY,LIC21002_SP ValueY,PIC14007_MV ValueY,PIC14007_PV_Out ValueY,PIC14007_SP ValueY,YC14008_Ctrl ValueY,PI10003_PV_Out ValueY,Next_Step,Batch
2018-10-31 14:11:39,9,1,98.0001831054688,100,0.0601851940155029,1.56365752220154,92.778694152832,92.7575302124023,2090.60205078125,2000.0,34.3303070068359,1.16840291023254,0.0,0,47.4083938598633,0.0,0.0,0.0,0,0.0,0.0,47.4083938598633,230.541091918945,234.143997192383,0,0,0,0.0,1.97735822200775,2,0.0,1.96860527992249,2,234.143997192383,1.70044851303101,15,27.8494338989258,0.187372833490372,0.200000002980232,0,0.0017353252042084,1.0,260.0
2018-10-31 14:11:40,9,1,97.8757934570313,100,0.0555555820465088,1.58101844787598,92.6263961791992,92.7575302124023,2090.60205078125,2000.0,34.2729263305664,1.16898155212402,0.0,0,47.4083938598633,0.0,0.0,0.0,0,0.0,0.0,47.4083938598633,233.72395324707,237.202514648438,0,0,0,0.0,1.9765625,2,0.0,1.97178816795349,2,237.202514648438,1.70522272586823,15,27.8830032348633,0.188973098993301,0.200000002980232,0,0.0017353252042084,1.0,260.0
2018-10-31 14:11:41,9,1,97.7776641845703,100,0.0555555820465088,1.53414344787598,91.8004989624023,91.7366943359375,2127.60546875,2000.0,34.249584197998,1.18287038803101,0.0,0,47.4083938598633,0.0,0.0,0.0,0,0.0723379626870155,0.0723379626870155,47.4083938598633,239.438659667969,243.254791259766,0,0,0,0.0,1.96780955791473,2,0.0723379626870155,1.97019672393799,2,243.254791259766,1.73705148696899,15,27.8371162414551,0.188973098993301,0.200000002980232,0,0.0017330474220216,1.0,260.0
2018-10-31 14:11:42,9,1,97.6964416503906,100,0.0567129850387573,1.53240752220154,91.2395248413086,91.1811904907227,2116.66381835938,2000.0,34.0099792480469,1.1585648059845,0.0,0,47.4083938598633,0.0,0.0,0.0,0,0.0,0.0,47.4083938598633,244.140625,252.330932617188,0,0,0,0.0,1.98133683204651,2,0.0,1.97337961196899,2,252.330932617188,1.77365446090698,15,28.0356426239014,0.196711510419846,0.200000002980232,0,0.0016842631157487,1.0,260.0
2018-10-31 14:11:43,9,1,97.6319122314453,100,0.0572916269302368,1.57696771621704,90.7188949584961,90.8209991455078,2076.67358398438,2000.0,33.8938293457031,1.16435194015503,0.0,0,47.4083938598633,0.0,0.0,0.0,0,0.0,0.0,47.4083938598633,245.659713745117,254.708969116211,0,0,0,0.0,1.98451960086823,2,0.0,1.97019672393799,2,254.708969116211,1.79116022586823,15,28.1111869812012,0.200040698051453,0.200000002980232,0,0.0016888116952031,1.0,260.0
2018-10-31 14:11:44,9,1,97.5877990722656,100,0.0561342239379883,1.5804398059845,90.5455017089844,90.5041198730469,2070.82666015625,2000.0,33.9020385742188,1.17824077606201,0.0,0,53.9114646911621,0.0,0.0,0.0,0,0.0,0.0,58.0988578796387,248.625579833984,261.499847412109,0,0,0,0.0,1.9765625,2,0.0,1.96780955791473,2,261.499847412109,1.80787038803101,15,28.1176910400391,0.201673418283463,0.200000002980232,0,0.0016797857824713,1.0,260.0
2018-10-31 14:11:45,9,1,97.5602111816406,100,0.0532407760620117,1.55844902992249,90.1028137207031,90.0594177246094,2086.78784179688,2000.0,33.8876571655273,1.18229174613953,0.0,0,48.0140380859375,0.0,0.0,0.0,0,0.0,0.0,48.0140380859375,256.293395996094,264.449066162109,0,0,0,0.0,1.97894966602325,2,0.0,1.96780955791473,2,264.449066162109,1.81423604488373,15,28.0893249511719,0.201994746923447,0.200000002980232,0,0.0016814714763313,1.0,260.0
2018-10-31 14:11:46,9,1,97.5504302978516,100,0.0538194179534912,1.57002305984497,89.6663513183594,89.6236953735352,2085.3115234375,2000.0,33.8244552612305,1.18113422393799,0.0,0,49.9802932739258,0.0723379626870155,0.0,0.0,0,0.0723379626870155,0.0723379626870155,49.980297088623,263.816558837891,270.561492919922,0,0,0,0.0,1.97576677799225,2,0.0723379626870155,1.97178816795349,2,270.561492919922,1.84367763996124,15,28.0448894500732,0.201313406229019,0.200000002980232,0,0.001680432120338,1.0,260.0
2018-10-31 14:11:47,9,1,97.5558624267578,100,0.0590277910232544,1.57002305984497,89.2426834106445,89.229606628418,2080.171875,2000.0,33.7893486022949,1.17997694015503,0.0,0,49.980297088623,0.0,0.0,0.0,0,0.0,0.0,49.980297088623,266.059020996094,273.625793457031,0,0,0,0.0,1.97576677799225,2,0.0,1.97258388996124,2,273.625793457031,1.84765625,15,27.9851322174072,0.200243681669235,0.200000002980232,0,0.0016917330212891,1.0,260.0
2018-10-31 14:11:48,9,1,97.5985260009766,100,0.0486111640930176,1.57002305984497,88.8281555175781,88.7845993041992,2087.10009765625,2000.0,33.7501602172852,1.18171286582947,0.0,0,49.980297088623,0.0723379626870155,0.0,0.0,0,0.0,0.0,49.980297088623,270.688659667969,279.303863525391,0,0,0,0.0,1.97576677799225,2,0.0,1.9765625,2,279.303863525391,1.88505494594574,15,27.9284439086914,0.19915497303009,0.200000002980232,0,0.0017039091326296,1.0,260.0
